2014-11-15 19:26:24 +0100,141227,150110,1.391 €
2014-11-15 19:30:58 +0100,141225,150110,1.068 €
2014-11-15 19:34:07 +0100,141226,150110,keine
2014-11-15 19:34:31 +0100,141225,150109,1.318 €
2014-11-15 19:43:10 +0100,141210,150110,1.398 €
2014-11-15 19:43:34 +0100,141210,150111,1.328 €
2014-11-15 19:43:59 +0100,141211,150110,keine
2014-11-15 19:44:23 +0100,141211,150111,keine
2014-11-15 19:46:21 +0100,141201,150101,keine
2014-11-15 19:46:46 +0100,141201,150102,keine
2014-11-15 19:47:09 +0100,141201,150103,5.039 €
2014-11-15 19:47:32 +0100,141201,150104,keine
2014-11-15 19:47:55 +0100,141201,150105,keine
2014-11-15 19:48:19 +0100,141201,150106,keine
2014-11-15 19:48:41 +0100,141201,150107,keine
2014-11-15 19:49:04 +0100,141201,150108,keine
2014-11-15 19:49:26 +0100,141201,150109,keine
2014-11-15 19:49:49 +0100,141201,150110,keine
2014-11-15 19:50:11 +0100,141201,150111,keine
2014-11-15 19:50:34 +0100,141201,150112,keine
2014-11-15 19:50:58 +0100,141201,150113,keine
2014-11-15 19:51:20 +0100,141201,150114,keine
2014-11-15 19:51:43 +0100,141201,150115,keine
2014-11-15 19:52:07 +0100,141201,150116,1.401 €
2014-11-15 19:52:29 +0100,141201,150117,keine
2014-11-15 19:52:52 +0100,141201,150118,keine
2014-11-15 19:53:17 +0100,141201,150119,keine
2014-11-15 19:53:39 +0100,141201,150120,keine
2014-11-15 19:54:02 +0100,141201,150121,keine
2014-11-15 19:54:26 +0100,141201,150122,keine
2014-11-15 19:54:48 +0100,141201,150123,keine
2014-11-15 19:55:11 +0100,141201,150124,1.179 €
2014-11-15 19:55:34 +0100,141201,150125,keine
2014-11-15 19:55:57 +0100,141201,150126,keine
2014-11-15 19:56:21 +0100,141201,150127,keine
2014-11-15 19:56:45 +0100,141201,150128,keine
2014-11-15 19:57:06 +0100,141201,150129,keine
2014-11-15 19:57:27 +0100,141201,150130,1.231 €
2014-11-15 19:57:50 +0100,141201,150131,1.179 €
2014-11-15 19:58:14 +0100,141202,150101,keine
2014-11-15 19:58:36 +0100,141202,150102,keine
2014-11-15 19:59:00 +0100,141202,150103,keine
2014-11-15 19:59:25 +0100,141202,150104,keine
2014-11-15 19:59:48 +0100,141202,150105,keine
2014-11-15 20:00:11 +0100,141202,150106,keine
2014-11-15 20:00:36 +0100,141202,150107,keine
2014-11-15 20:00:59 +0100,141202,150108,keine
2014-11-15 20:01:38 +0100,141202,150110,1.100 €
2014-11-15 20:02:01 +0100,141202,150111,keine
2014-11-15 20:02:24 +0100,141202,150112,keine
2014-11-15 20:02:48 +0100,141202,150113,1.172 €
2014-11-15 20:03:12 +0100,141202,150114,1.230 €
2014-11-15 20:03:36 +0100,141202,150115,keine
2014-11-15 20:03:59 +0100,141202,150116,keine
2014-11-15 20:04:22 +0100,141202,150117,1.276 €
2014-11-15 20:04:45 +0100,141202,150118,1.179 €
2014-11-15 20:05:08 +0100,141202,150119,keine
2014-11-15 20:05:30 +0100,141202,150120,keine
2014-11-15 20:05:53 +0100,141202,150121,keine
2014-11-15 20:06:16 +0100,141202,150122,keine
2014-11-15 20:06:38 +0100,141202,150123,keine
2014-11-15 20:07:01 +0100,141202,150124,keine
2014-11-15 20:07:23 +0100,141202,150125,keine
2014-11-15 20:07:46 +0100,141202,150126,keine
2014-11-15 20:08:08 +0100,141202,150127,keine
2014-11-15 20:08:30 +0100,141202,150128,keine
2014-11-15 20:08:53 +0100,141202,150129,keine
2014-11-15 20:09:16 +0100,141202,150130,keine
2014-11-15 20:09:38 +0100,141202,150131,keine
2014-11-15 20:10:02 +0100,141203,150101,keine
2014-11-15 20:10:25 +0100,141203,150102,keine
2014-11-15 20:10:47 +0100,141203,150103,keine
2014-11-15 20:11:10 +0100,141203,150104,keine
2014-11-15 20:11:33 +0100,141203,150105,keine
2014-11-15 20:11:55 +0100,141203,150106,keine
2014-11-15 20:12:18 +0100,141203,150107,1.321 €
2014-11-15 20:12:40 +0100,141203,150108,keine
2014-11-15 20:13:03 +0100,141203,150109,keine
2014-11-15 20:13:27 +0100,141203,150110,keine
2014-11-15 20:13:49 +0100,141203,150111,1.536 €
2014-11-15 20:14:13 +0100,141203,150112,keine
2014-11-15 20:14:35 +0100,141203,150113,keine
2014-11-15 20:14:57 +0100,141203,150114,keine
2014-11-15 20:15:20 +0100,141203,150115,keine
2014-11-15 20:15:42 +0100,141203,150116,keine
2014-11-15 20:16:05 +0100,141203,150117,keine
2014-11-15 20:16:30 +0100,141203,150118,keine
2014-11-15 20:16:53 +0100,141203,150119,keine
2014-11-15 20:17:16 +0100,141203,150120,1.164 €
2014-11-15 20:17:38 +0100,141203,150121,keine
2014-11-15 20:18:03 +0100,141203,150122,keine
2014-11-15 20:18:26 +0100,141203,150123,keine
2014-11-15 20:18:49 +0100,141203,150124,keine
2014-11-15 20:19:13 +0100,141203,150125,keine
2014-11-15 20:19:37 +0100,141203,150126,keine
2014-11-15 20:20:01 +0100,141203,150127,keine
2014-11-15 20:20:25 +0100,141203,150128,keine
2014-11-15 20:20:50 +0100,141203,150129,keine
2014-11-15 20:21:23 +0100,141203,150130,keine
2014-11-15 20:21:55 +0100,141203,150131,keine
2014-11-15 20:22:27 +0100,141204,150101,keine
2014-11-15 20:22:59 +0100,141204,150102,keine
2014-11-15 20:23:32 +0100,141204,150103,keine
2014-11-15 20:24:03 +0100,141204,150104,keine
2014-11-15 20:24:34 +0100,141204,150105,keine
2014-11-15 20:25:02 +0100,141204,150106,keine
2014-11-15 20:25:25 +0100,141204,150107,keine
2014-11-15 20:25:48 +0100,141204,150108,keine
2014-11-15 20:26:11 +0100,141204,150109,keine
2014-11-15 20:26:34 +0100,141204,150110,keine
2014-11-15 20:26:57 +0100,141204,150111,keine
2014-11-15 20:27:20 +0100,141204,150112,keine
2014-11-15 20:27:43 +0100,141204,150113,keine
2014-11-15 20:28:05 +0100,141204,150114,keine
2014-11-15 20:28:28 +0100,141204,150115,keine
2014-11-15 20:28:52 +0100,141204,150116,keine
2014-11-15 20:29:15 +0100,141204,150117,942 €
2014-11-15 20:29:38 +0100,141204,150118,keine
2014-11-15 20:30:00 +0100,141204,150119,keine
2014-11-15 20:30:26 +0100,141204,150120,keine
2014-11-15 20:30:49 +0100,141204,150121,keine
2014-11-15 20:31:10 +0100,141204,150122,keine
2014-11-15 20:31:33 +0100,141204,150123,keine
2014-11-15 20:44:40 +0100,141204,150124,keine
2014-11-15 20:45:02 +0100,141204,150125,keine
2014-11-15 20:45:25 +0100,141204,150126,keine
2014-11-15 20:45:48 +0100,141204,150127,keine
2014-11-15 20:46:11 +0100,141204,150128,keine
2014-11-15 20:46:34 +0100,141204,150129,keine
2014-11-15 20:46:57 +0100,141204,150130,1.010 €
2014-11-15 20:47:19 +0100,141204,150131,keine
2014-11-15 20:47:42 +0100,141205,150101,keine
2014-11-15 20:48:05 +0100,141205,150102,keine
2014-11-15 20:48:29 +0100,141205,150103,keine
2014-11-15 20:48:52 +0100,141205,150104,keine
2014-11-15 20:49:15 +0100,141205,150105,keine
2014-11-15 20:49:38 +0100,141205,150106,1.140 €
2014-11-15 20:50:00 +0100,141205,150107,keine
2014-11-15 20:50:22 +0100,141205,150108,keine
2014-11-15 20:50:45 +0100,141205,150109,keine
2014-11-15 20:51:07 +0100,141205,150110,keine
2014-11-15 20:51:30 +0100,141205,150111,keine
2014-11-15 20:51:52 +0100,141205,150112,keine
2014-11-15 20:52:16 +0100,141205,150113,keine
2014-11-15 20:52:39 +0100,141205,150114,keine
2014-11-15 20:53:05 +0100,141205,150115,keine
2014-11-15 20:53:28 +0100,141205,150116,1.328 €
2014-11-15 20:53:49 +0100,141205,150117,keine
2014-11-15 20:54:12 +0100,141205,150118,keine
2014-11-15 20:54:34 +0100,141205,150119,keine
2014-11-15 20:54:58 +0100,141205,150120,keine
2014-11-15 20:55:21 +0100,141205,150121,keine
2014-11-15 20:55:44 +0100,141205,150122,keine
2014-11-15 20:56:05 +0100,141205,150123,keine
2014-11-15 20:56:27 +0100,141205,150124,keine
2014-11-15 20:56:50 +0100,141205,150125,keine
2014-11-15 20:57:12 +0100,141205,150126,keine
2014-11-15 20:57:35 +0100,141205,150127,keine
2014-11-15 20:57:57 +0100,141205,150128,keine
2014-11-15 20:58:21 +0100,141205,150129,keine
2014-11-15 20:58:45 +0100,141205,150130,keine
2014-11-15 20:59:07 +0100,141205,150131,keine
2014-11-15 20:59:29 +0100,141206,150101,keine
2014-11-15 20:59:52 +0100,141206,150102,keine
2014-11-15 21:00:13 +0100,141206,150103,keine
2014-11-15 21:00:35 +0100,141206,150104,keine
2014-11-15 21:00:59 +0100,141206,150105,1.603 €
2014-11-15 21:02:34 +0100,141206,150107,keine
2014-11-15 21:02:57 +0100,141206,150108,keine
2014-11-15 21:03:20 +0100,141206,150109,keine
2014-11-15 21:03:43 +0100,141206,150110,keine
2014-11-15 21:04:05 +0100,141206,150111,1.335 €
2014-11-15 21:04:27 +0100,141206,150112,keine
2014-11-15 21:04:49 +0100,141206,150113,keine
2014-11-15 21:05:12 +0100,141206,150114,keine
2014-11-15 21:05:34 +0100,141206,150115,keine
2014-11-15 21:05:56 +0100,141206,150116,keine
2014-11-15 21:06:20 +0100,141206,150117,keine
2014-11-15 21:06:41 +0100,141206,150118,keine
2014-11-15 21:07:04 +0100,141206,150119,keine
2014-11-15 21:07:26 +0100,141206,150120,keine
2014-11-15 21:07:48 +0100,141206,150121,keine
2014-11-15 21:08:12 +0100,141206,150122,keine
2014-11-15 21:08:37 +0100,141206,150123,keine
2014-11-15 21:09:00 +0100,141206,150124,keine
2014-11-15 21:09:21 +0100,141206,150125,keine
2014-11-15 21:09:43 +0100,141206,150126,keine
2014-11-15 21:10:06 +0100,141206,150127,keine
2014-11-15 21:10:28 +0100,141206,150128,keine
2014-11-15 21:10:50 +0100,141206,150129,keine
2014-11-15 21:11:11 +0100,141206,150130,1.401 €
2014-11-15 21:11:34 +0100,141206,150131,keine
2014-11-15 21:11:58 +0100,141207,150101,keine
2014-11-15 21:12:22 +0100,141207,150102,keine
2014-11-15 21:12:43 +0100,141207,150103,keine
2014-11-15 21:13:04 +0100,141207,150104,keine
2014-11-15 21:13:27 +0100,141207,150105,keine
2014-11-15 21:13:50 +0100,141207,150106,keine
2014-11-15 21:14:14 +0100,141207,150107,keine
2014-11-15 21:14:36 +0100,141207,150108,keine
2014-11-15 21:14:58 +0100,141207,150109,keine
2014-11-15 21:15:20 +0100,141207,150110,keine
2014-11-15 21:15:43 +0100,141207,150111,keine
2014-11-15 21:16:06 +0100,141207,150112,keine
2014-11-15 21:16:27 +0100,141207,150113,keine
2014-11-15 21:16:49 +0100,141207,150114,keine
2014-11-15 21:17:13 +0100,141207,150115,keine
2014-11-15 21:17:40 +0100,141207,150116,1.050 €
2014-11-15 21:18:04 +0100,141207,150117,keine
2014-11-15 21:18:30 +0100,141207,150118,keine
2014-11-15 21:18:53 +0100,141207,150119,keine
2014-11-15 21:19:16 +0100,141207,150120,keine
2014-11-15 21:19:39 +0100,141207,150121,keine
2014-11-15 21:20:03 +0100,141207,150122,keine
2014-11-15 21:20:25 +0100,141207,150123,keine
2014-11-15 21:20:46 +0100,141207,150124,keine
2014-11-15 21:21:09 +0100,141207,150125,keine
2014-11-15 21:21:31 +0100,141207,150126,keine
2014-11-15 21:21:55 +0100,141207,150127,keine
2014-11-15 21:22:19 +0100,141207,150128,keine
2014-11-15 21:22:41 +0100,141207,150129,keine
2014-11-15 21:23:03 +0100,141207,150130,keine
2014-11-15 21:23:25 +0100,141207,150131,keine
2014-11-15 21:23:49 +0100,141208,150101,keine
2014-11-15 21:24:12 +0100,141208,150102,keine
2014-11-15 21:24:35 +0100,141208,150103,keine
2014-11-15 21:24:58 +0100,141208,150104,keine
2014-11-15 21:25:20 +0100,141208,150105,keine
2014-11-15 21:25:42 +0100,141208,150106,keine
2014-11-15 21:26:06 +0100,141208,150107,keine
2014-11-15 21:26:30 +0100,141208,150108,1.401 €
2014-11-15 21:26:54 +0100,141208,150109,keine
2014-11-15 21:27:17 +0100,141208,150110,keine
2014-11-15 21:27:40 +0100,141208,150111,keine
2014-11-15 21:28:03 +0100,141208,150112,keine
2014-11-15 21:28:34 +0100,141208,150113,keine
2014-11-15 21:28:56 +0100,141208,150114,keine
2014-11-15 21:29:18 +0100,141208,150115,keine
2014-11-15 21:29:42 +0100,141208,150116,keine
2014-11-15 21:30:05 +0100,141208,150117,keine
2014-11-15 21:30:28 +0100,141208,150118,keine
2014-11-15 21:30:50 +0100,141208,150119,keine
2014-11-15 21:31:12 +0100,141208,150120,keine
2014-11-15 21:31:35 +0100,141208,150121,keine
2014-11-15 21:31:58 +0100,141208,150122,keine
2014-11-15 21:32:21 +0100,141208,150123,keine
2014-11-15 21:32:42 +0100,141208,150124,keine
2014-11-15 21:33:03 +0100,141208,150125,keine
2014-11-15 21:33:25 +0100,141208,150126,keine
2014-11-15 21:33:46 +0100,141208,150127,keine
2014-11-15 21:34:10 +0100,141208,150128,1.164 €
2014-11-15 21:34:31 +0100,141208,150129,keine
2014-11-15 21:34:54 +0100,141208,150130,keine
2014-11-15 21:35:17 +0100,141208,150131,keine
2014-11-15 21:35:44 +0100,141209,150101,keine
2014-11-15 21:36:07 +0100,141209,150102,keine
2014-11-15 21:36:28 +0100,141209,150103,keine
2014-11-15 21:36:50 +0100,141209,150104,keine
2014-11-15 21:37:11 +0100,141209,150105,keine
2014-11-15 21:37:35 +0100,141209,150106,keine
2014-11-15 21:37:56 +0100,141209,150107,keine
2014-11-15 21:38:20 +0100,141209,150108,keine
2014-11-15 21:38:43 +0100,141209,150109,keine
2014-11-15 21:39:06 +0100,141209,150110,keine
2014-11-15 21:39:27 +0100,141209,150111,keine
2014-11-15 21:39:50 +0100,141209,150112,keine
2014-11-15 21:40:12 +0100,141209,150113,keine
2014-11-15 21:40:35 +0100,141209,150114,keine
2014-11-15 21:40:57 +0100,141209,150115,keine
2014-11-15 21:41:20 +0100,141209,150116,keine
2014-11-15 21:41:42 +0100,141209,150117,keine
2014-11-15 21:42:05 +0100,141209,150118,keine
2014-11-15 21:42:28 +0100,141209,150119,keine
2014-11-15 21:42:51 +0100,141209,150120,keine
2014-11-15 21:43:17 +0100,141209,150121,keine
2014-11-15 21:43:40 +0100,141209,150122,1.164 €
2014-11-15 21:44:02 +0100,141209,150123,keine
2014-11-15 21:44:24 +0100,141209,150124,1.060 €
2014-11-15 21:44:46 +0100,141209,150125,keine
2014-11-15 21:45:08 +0100,141209,150126,keine
2014-11-15 21:45:32 +0100,141209,150127,keine
2014-11-15 21:45:55 +0100,141209,150128,keine
2014-11-15 21:46:17 +0100,141209,150129,keine
2014-11-15 21:46:41 +0100,141209,150130,keine
2014-11-15 21:47:03 +0100,141209,150131,keine
2014-11-15 21:47:26 +0100,141210,150101,1.083 €
2014-11-15 21:47:47 +0100,141210,150102,keine
2014-11-15 21:48:10 +0100,141210,150103,keine
2014-11-15 21:48:34 +0100,141210,150104,keine
2014-11-15 21:48:56 +0100,141210,150105,keine
2014-11-15 21:49:18 +0100,141210,150106,keine
2014-11-15 21:49:43 +0100,141210,150107,keine
2014-11-15 21:50:06 +0100,141210,150108,keine
2014-11-15 21:50:29 +0100,141210,150109,1.528 €
2014-11-15 21:50:52 +0100,141210,150110,1.295 €
2014-11-15 21:51:14 +0100,141210,150111,1.107 €
2014-11-15 21:51:35 +0100,141210,150112,keine
2014-11-15 21:51:56 +0100,141210,150113,keine
2014-11-15 21:52:19 +0100,141210,150114,keine
2014-11-15 21:52:42 +0100,141210,150115,keine
2014-11-15 21:53:06 +0100,141210,150116,keine
2014-11-15 21:53:29 +0100,141210,150117,keine
2014-11-15 21:53:51 +0100,141210,150118,keine
2014-11-15 21:54:13 +0100,141210,150119,keine
2014-11-15 21:54:36 +0100,141210,150120,keine
2014-11-15 21:54:58 +0100,141210,150121,1.172 €
2014-11-15 21:55:20 +0100,141210,150122,keine
2014-11-15 21:55:45 +0100,141210,150123,keine
2014-11-15 21:56:06 +0100,141210,150124,keine
2014-11-15 21:56:29 +0100,141210,150125,keine
2014-11-15 21:56:51 +0100,141210,150126,keine
2014-11-15 21:57:14 +0100,141210,150127,keine
2014-11-15 21:57:36 +0100,141210,150128,keine
2014-11-15 21:58:01 +0100,141210,150129,keine
2014-11-15 21:58:23 +0100,141210,150130,keine
2014-11-15 21:58:50 +0100,141210,150131,keine
2014-11-15 21:59:13 +0100,141211,150101,keine
2014-11-15 21:59:35 +0100,141211,150102,keine
2014-11-15 21:59:58 +0100,141211,150103,keine
2014-11-15 22:00:21 +0100,141211,150104,keine
2014-11-15 22:00:44 +0100,141211,150105,keine
2014-11-15 22:01:06 +0100,141211,150106,keine
2014-11-15 22:01:30 +0100,141211,150107,keine
2014-11-15 22:01:52 +0100,141211,150108,keine
2014-11-15 22:02:14 +0100,141211,150109,keine
2014-11-15 22:02:37 +0100,141211,150110,1.291 €
2014-11-15 22:02:59 +0100,141211,150111,1.137 €
2014-11-15 22:03:22 +0100,141211,150112,975 €
2014-11-15 22:03:45 +0100,141211,150113,keine
2014-11-15 22:04:07 +0100,141211,150114,keine
2014-11-15 22:04:28 +0100,141211,150115,keine
2014-11-15 22:04:51 +0100,141211,150116,keine
2014-11-15 22:05:13 +0100,141211,150117,keine
2014-11-15 22:05:36 +0100,141211,150118,keine
2014-11-15 22:05:59 +0100,141211,150119,keine
2014-11-15 22:06:21 +0100,141211,150120,keine
2014-11-15 22:06:44 +0100,141211,150121,keine
2014-11-15 22:07:06 +0100,141211,150122,keine
2014-11-15 22:07:29 +0100,141211,150123,keine
2014-11-15 22:07:52 +0100,141211,150124,keine
2014-11-15 22:08:15 +0100,141211,150125,keine
2014-11-15 22:08:39 +0100,141211,150126,keine
2014-11-15 22:09:02 +0100,141211,150127,keine
2014-11-15 22:09:24 +0100,141211,150128,keine
2014-11-15 22:09:45 +0100,141211,150129,keine
2014-11-15 22:10:08 +0100,141211,150130,keine
2014-11-15 22:10:32 +0100,141211,150131,keine
2014-11-15 22:10:54 +0100,141212,150101,keine
2014-11-15 22:11:17 +0100,141212,150102,keine
2014-11-15 22:11:40 +0100,141212,150103,keine
2014-11-15 22:12:02 +0100,141212,150104,keine
2014-11-15 22:12:26 +0100,141212,150105,1.741 €
2014-11-15 22:12:48 +0100,141212,150106,keine
2014-11-15 22:13:10 +0100,141212,150107,keine
2014-11-15 22:13:32 +0100,141212,150108,keine
2014-11-15 22:13:56 +0100,141212,150109,1.633 €
2014-11-15 22:14:18 +0100,141212,150110,keine
2014-11-15 22:14:42 +0100,141212,150111,1.483 €
2014-11-15 22:15:04 +0100,141212,150112,975 €
2014-11-15 22:15:27 +0100,141212,150113,keine
2014-11-15 22:15:55 +0100,141212,150114,keine
2014-11-15 22:16:18 +0100,141212,150115,keine
2014-11-15 22:16:39 +0100,141212,150116,keine
2014-11-15 22:17:02 +0100,141212,150117,keine
2014-11-15 22:17:25 +0100,141212,150118,keine
2014-11-15 22:17:49 +0100,141212,150119,keine
2014-11-15 22:18:13 +0100,141212,150120,keine
2014-11-15 22:18:34 +0100,141212,150121,keine
2014-11-15 22:18:57 +0100,141212,150122,keine
2014-11-15 22:19:18 +0100,141212,150123,keine
2014-11-15 22:19:42 +0100,141212,150124,keine
2014-11-15 22:20:06 +0100,141212,150125,keine
2014-11-15 22:20:28 +0100,141212,150126,keine
2014-11-15 22:20:50 +0100,141212,150127,keine
2014-11-15 22:21:13 +0100,141212,150128,keine
2014-11-15 22:21:36 +0100,141212,150129,keine
2014-11-15 22:21:58 +0100,141212,150130,keine
2014-11-15 22:22:21 +0100,141212,150131,keine
2014-11-15 22:22:44 +0100,141213,150101,keine
2014-11-15 22:23:07 +0100,141213,150102,keine
2014-11-15 22:23:30 +0100,141213,150103,keine
2014-11-15 22:23:52 +0100,141213,150104,keine
2014-11-15 22:24:14 +0100,141213,150105,keine
2014-11-15 22:24:36 +0100,141213,150106,keine
2014-11-15 22:25:00 +0100,141213,150107,keine
2014-11-15 22:25:22 +0100,141213,150108,1.649 €
2014-11-15 22:25:44 +0100,141213,150109,keine
2014-11-15 22:26:06 +0100,141213,150110,keine
2014-11-15 22:26:30 +0100,141213,150111,keine
2014-11-15 22:26:55 +0100,141213,150112,keine
2014-11-15 22:27:17 +0100,141213,150113,keine
2014-11-15 22:27:44 +0100,141213,150114,keine
2014-11-15 22:28:06 +0100,141213,150115,keine
2014-11-15 22:28:30 +0100,141213,150116,keine
2014-11-15 22:28:53 +0100,141213,150117,keine
2014-11-15 22:29:17 +0100,141213,150118,keine
2014-11-15 22:30:54 +0100,141213,150120,keine
2014-11-15 22:31:17 +0100,141213,150121,keine
2014-11-15 22:31:40 +0100,141213,150122,keine
2014-11-15 22:32:04 +0100,141213,150123,keine
2014-11-15 22:32:27 +0100,141213,150124,keine
2014-11-15 22:32:50 +0100,141213,150125,keine
2014-11-15 22:33:12 +0100,141213,150126,keine
2014-11-15 22:33:36 +0100,141213,150127,keine
2014-11-15 22:33:58 +0100,141213,150128,keine
2014-11-15 22:34:22 +0100,141213,150129,keine
2014-11-15 22:34:43 +0100,141213,150130,keine
2014-11-15 22:35:04 +0100,141213,150131,keine
2014-11-15 22:35:27 +0100,141214,150101,keine
2014-11-15 22:35:50 +0100,141214,150102,keine
2014-11-15 22:36:13 +0100,141214,150103,keine
2014-11-15 22:36:36 +0100,141214,150104,keine
2014-11-15 22:36:58 +0100,141214,150105,keine
2014-11-15 22:37:20 +0100,141214,150106,keine
2014-11-15 22:37:43 +0100,141214,150107,1.463 €
2014-11-15 22:38:08 +0100,141214,150108,keine
2014-11-15 22:38:31 +0100,141214,150109,keine
2014-11-15 22:38:53 +0100,141214,150110,keine
2014-11-15 22:39:15 +0100,141214,150111,keine
2014-11-15 22:39:40 +0100,141214,150112,keine
2014-11-15 22:40:03 +0100,141214,150113,keine
2014-11-15 22:40:25 +0100,141214,150114,keine
2014-11-15 22:40:47 +0100,141214,150115,keine
2014-11-15 22:41:09 +0100,141214,150116,keine
2014-11-15 22:41:36 +0100,141214,150117,keine
2014-11-15 22:41:58 +0100,141214,150118,keine
2014-11-15 22:42:21 +0100,141214,150119,keine
2014-11-15 22:42:44 +0100,141214,150120,keine
2014-11-15 22:43:07 +0100,141214,150121,keine
2014-11-15 22:43:29 +0100,141214,150122,keine
2014-11-15 22:43:51 +0100,141214,150123,keine
2014-11-15 22:44:14 +0100,141214,150124,keine
2014-11-15 22:44:36 +0100,141214,150125,keine
2014-11-15 22:44:58 +0100,141214,150126,keine
2014-11-15 22:45:20 +0100,141214,150127,keine
2014-11-15 22:45:43 +0100,141214,150128,keine
2014-11-15 22:46:05 +0100,141214,150129,keine
2014-11-15 22:46:29 +0100,141214,150130,keine
2014-11-15 22:46:50 +0100,141214,150131,keine
2014-11-15 22:47:13 +0100,141215,150101,keine
2014-11-15 22:47:34 +0100,141215,150102,keine
2014-11-15 22:47:58 +0100,141215,150103,keine
2014-11-15 22:48:20 +0100,141215,150104,keine
2014-11-15 22:48:43 +0100,141215,150105,keine
2014-11-15 22:49:05 +0100,141215,150106,keine
2014-11-15 22:49:29 +0100,141215,150107,keine
2014-11-15 22:49:52 +0100,141215,150108,keine
2014-11-15 22:50:15 +0100,141215,150109,1.668 €
2014-11-15 22:50:37 +0100,141215,150110,keine
2014-11-15 22:51:01 +0100,141215,150111,1.264 €
2014-11-15 22:51:23 +0100,141215,150112,keine
2014-11-15 22:51:46 +0100,141215,150113,keine
2014-11-15 22:52:11 +0100,141215,150114,keine
2014-11-15 22:52:35 +0100,141215,150115,1.090 €
2014-11-15 22:52:58 +0100,141215,150116,keine
2014-11-15 22:53:20 +0100,141215,150117,keine
2014-11-15 22:53:43 +0100,141215,150118,keine
2014-11-15 22:54:05 +0100,141215,150119,keine
2014-11-15 22:54:27 +0100,141215,150120,1.611 €
2014-11-15 22:54:48 +0100,141215,150121,keine
2014-11-15 22:55:12 +0100,141215,150122,keine
2014-11-15 22:55:35 +0100,141215,150123,keine
2014-11-15 22:55:58 +0100,141215,150124,keine
2014-11-15 22:56:20 +0100,141215,150125,keine
2014-11-15 22:56:42 +0100,141215,150126,keine
2014-11-15 22:57:04 +0100,141215,150127,keine
2014-11-15 22:57:25 +0100,141215,150128,keine
2014-11-15 22:57:48 +0100,141215,150129,keine
2014-11-15 22:58:12 +0100,141215,150130,keine
2014-11-15 22:58:34 +0100,141215,150131,keine
2014-11-15 22:58:57 +0100,141216,150101,keine
2014-11-15 22:59:20 +0100,141216,150102,keine
2014-11-15 22:59:43 +0100,141216,150103,keine
2014-11-15 23:00:06 +0100,141216,150104,keine
2014-11-15 23:00:29 +0100,141216,150105,1.341 €
2014-11-15 23:00:53 +0100,141216,150106,1.140 €
2014-11-16 09:35:35 +0100,141216,150110,keine
2014-11-16 09:35:59 +0100,141216,150111,keine
2014-11-16 09:36:21 +0100,141216,150112,keine
2014-11-16 09:36:44 +0100,141216,150113,keine
2014-11-16 09:37:05 +0100,141216,150114,keine
2014-11-16 09:37:28 +0100,141216,150115,keine
2014-11-16 09:37:51 +0100,141216,150116,keine
2014-11-16 09:38:12 +0100,141216,150117,keine
2014-11-16 09:38:34 +0100,141216,150118,keine
2014-11-16 09:38:57 +0100,141216,150119,keine
2014-11-16 09:39:20 +0100,141216,150120,keine
2014-11-16 09:39:42 +0100,141216,150121,keine
2014-11-16 09:40:04 +0100,141216,150122,keine
2014-11-16 09:40:27 +0100,141216,150123,keine
2014-11-16 09:40:48 +0100,141216,150124,keine
2014-11-16 09:41:11 +0100,141216,150125,keine
2014-11-16 09:41:33 +0100,141216,150126,keine
2014-11-16 09:41:55 +0100,141216,150127,keine
2014-11-16 09:42:18 +0100,141216,150128,keine
2014-11-16 09:42:40 +0100,141216,150129,keine
2014-11-16 09:43:03 +0100,141216,150130,keine
2014-11-16 09:43:25 +0100,141216,150131,keine
2014-11-16 09:43:47 +0100,141217,150101,keine
2014-11-16 09:44:10 +0100,141217,150102,keine
2014-11-16 09:44:34 +0100,141217,150103,1.795 €
2014-11-16 09:49:42 +0100,141217,150114,keine
2014-11-16 09:50:04 +0100,141217,150115,1.501 €
